5537,Quick-and-Easy Cheese Blintz Casserole,"['Makes about 8 servings as a main course, more as a side dish or buffet dish', 'Batter:', '4 large eggs (no substitutes)', '1 1/4 cups milk', '2 tablespoons sour cream', '1/4 cup butter, melted (for best flavor, no substitutes)', '3/4 teaspoon vanilla extract', '1 1/3 cups all-purpose flour', '1 to 2 tablespoons sugar', '1 1/4 teaspoons baking powder', 'Filling (see notes):', '2 (7 1/2- to 8-ounce) packages curd-style farmer cheese', '1 (15- to 16-ounce) container ricotta cheese, any type', '2 large eggs or 1/2 cup egg substitute', '2 to 3 tablespoons sugar', '2 tablespoons lemon juice', 'To serve:', 'sour cream', 'plain or vanilla yogurt', 'applesauce', 'sliced fresh strawberries or other fruit']","['Step 1', 'Preheat the oven to 350 degrees. Butter a 9 by 13-inch baking dish or coat it with nonstick cooking spray.', 'Step 2', 'In a blender or a food processor (fitted with a steel blade), combine all batter ingredients. Process until very smooth, scraping down the sides of the container once or twice. Measure out 1 1/2 cups of the batter, and pour it into the bottom of the prepared baking dish. Bake at 350 degrees forabout 10 minutes, or until it is set.', 'Step 3', 'Meanwhile, combine all the filling ingredients in a large bowl, and mix them well. When the bottom layer has set, remove it from the oven and spread the filling over it, smoothing the top. Give the remaining batter a brief stir to resuspend the ingredients; then very slowly pour it over the cheese filling so the filling is completely covered. Carefully return the casserole to the 350 degree oven, and bake an additional 35 to 40 minutes, or until the top is puffed and set.', 'Step 4', 'Let the casserole rest for about 10 minutes before cutting it into squares. Serve with your choice of accompaniments.']"
5538,Lemon Cheesecake with Strawberries and Port Glaze,"['Makes 12 servings', 'Crust', '2 cups graham cracker crumbs', '1/4 cup (packed) dark brown sugar', '5 tablespoons unsalted butter, melted', '2 teaspoons fresh lemon juice', 'Filling', '4 8-ounce packages cream cheese, room temperature', '1 3/4 cups sugar', '3 tablespoons grated lemon peel', '1 cup sour cream', '1/4 cup whipping cream', '1/3 cup fresh lemon juice', '2 teaspoons vanilla extract', '4 large eggs, room temperature', 'Topping', '1 1/2 cups sour cream', '1/4 cup sugar', '1 teaspoon vanilla extract', 'Port Syrup', '1 750-ml bottle tawny Port', '1/2 cup sugar', '3 tablespoons raspberry vinegar', '1 1/2 teaspoons grated lemon peel', '8 large strawberries, unhulled, halved through stem']","['For crust:', 'Step 1', 'Preheat oven to 350°F. Blend graham cracker crumbs and sugar in processor. With machine running, add melted butter and lemon juice; blend until crumbs are evenly moistened. Press crumb mixture onto bottom and 2 inches up sides of 10-inch-diameter springform pan with 2 3/4-inch-high sides. Freeze crust 15 minutes. Bake crust until set, about 10 minutes. Cool completely. Maintain oven temperature.', 'For filling:', 'Step 2', 'Using electric mixer, beat first 3 ingredients in large bowl until fluffy and smooth, stopping occasionally to scrape down sides of bowl. Add sour cream, whipping cream, lemon juice, and vanilla and beat just to blend, stopping occasionally to scrape down sides of bowl. Add eggs 1 at a time, beating just to blend after each addition.', 'Step 3', 'Pour filling into crust (filling will just fill crust). Place springform pan on rimmed baking sheet. Bake cheesecake until top appears set, puffed, and golden at edges but still moves slightly all over when shaken, about 55 minutes. Cool cake 5 minutes.', 'Meanwhile, prepare topping:', 'Step 4', 'Mix sour cream, sugar, and vanilla in medium bowl.', 'Step 5', 'Spoon topping over hot cake, spreading to edge of pan and covering completely. Bake 10 minutes. Transfer cake to rack; cool 10 minutes. Run sharp knife around top 1/2-inch edge of cake to loosen. Place hot cheesecake directly in refrigerator; chill uncovered overnight.', 'For port syrup:', 'Step 6', 'Stir Port, sugar, and vinegar in heavy large saucepan over medium-high heat until sugar dissolves. Boil until liquid is reduced to 3/4 cup, stirring occasionally, about 25 minutes. Cool. Mix in lemon peel. (Cake and syrup can be prepared 2 days ahead. Cover cake and keep refrigerated. Cover syrup and let stand at room temperature.)', 'Step 7', 'Starting below stem end of each berry half, make 3 lengthwise slits through tip. Fan berries and place around edge of cake. (Can be made 8 hours ahead. Cover; chill.)', 'Step 8', 'Release pan sides. Slice cake and drizzle with Port syrup. Serve syrup alongside.']"
5539,Pan-Roasted Veal Chops with Arugula,"['Makes 4 servings', '4 (1- to 1 1/4-inch-thick) veal rib chops (10 to 12 oz each), bones frenched if desired', '2 1/2 tablespoons unsalted butter', '1 1/2 tablespoons olive oil', '1 garlic clove', '1/4 teaspoon salt', '1 1/2 tablespoons balsamic vinegar', '3 tablespoons minced shallot', '1/2 cup dry white wine', '1 cup low-sodium chicken broth', '3/4 teaspoon minced fresh rosemary or 1/4 teaspoon dried, crumbled', '2 small bunches arugula, trimmed']","['Step 1', 'Preheat oven to 425°F.', 'Step 2', ""Pat veal chops dry and season with salt and pepper. Heat 1/2 tablespoon butter and 1/2 tablespoon oil in a 12-inch heavy skillet (see cooks' note, below) over moderately high heat until hot but not smoking, then sear chops until golden brown, about 3 minutes on each side. Transfer skillet to middle of oven and roast chops until an instant-read thermometer inserted horizontally into a chop registers 155°F (do not touch bone), 10 to 15 minutes (depending on thickness)."", 'Step 3', 'While chops are roasting, mash garlic to a paste with salt using a mortar and pestle (or mince and mash with a large heavy knife), then transfer half of paste to a bowl and whisk in 1/2 tablespoon vinegar, remaining tablespoon oil, and salt and pepper to taste.', 'Step 4', 'Transfer chops to a plate and keep warm. Add shallot and remaining garlic paste to skillet and cook over moderate heat, stirring, until softened, about 1 minute. Add wine and remaining tablespoon vinegar and boil, scraping up brown bits, until reduced to about 2 tablespoons, about 4 minutes. Add broth and rosemary and boil until reduced by half, about 4 minutes. Remove from heat and add remaining 2 tablespoons butter, swirling skillet to incorporate, then stir in any veal juices accumulated on plate. Season with salt and pepper.', 'Step 5', 'Add arugula to dressing and toss to coat. Serve chops with sauce and arugula.']"
5540,Lemon Crème Brûlée,"['Makes 8 servings', '2 large lemons', '3 cups heavy cream', 'About 10 tablespoons turbinado sugar such as Sugar in the Raw', '6 large egg yolks', '1/2 teaspoon vanilla', '', 'Special Equipment', '8 (4-ounces) flameproof ramekins; a small blowtorch']","['Step 1', 'Put oven rack in middle position and preheat oven to 325\u1ff0F.', 'Step 2', 'Finely grate 2 tablespoons zest from lemons into cream in a 2- to 3-quart heavy saucepan. Stir in 7 tablespoons turbinado sugar and a pinch of salt. Heat mixture over moderately low heat, stirring occasionally, until almost boiling, then remove from heat.', 'Step 3', 'Lightly beat yolks in a bowl, then gradually whisk in hot cream. Pour custard through a fine-mesh sieve into a quart-size glass measure and stir in vanilla and 1 teaspoon fresh lemon juice. Divide among ramekins.', 'Step 4', 'Arrange ramekins in a roasting pan and bake in a water bath until custards are just set around edge but centers wobble when pan is gently shaken, 30 to 35 minutes. Cool custards in water bath 20 minutes, then remove from pan and chill, uncovered, at least 4 hours. (Custards will set completely as they chill.) Sprinkle about 1 teaspoon turbinado sugar evenly over each custard, then move blowtorch flame evenly back and forth close to sugar until sugar is caramelized. Let stand until caramel is hardened, 3 to 5 minutes.']"
5541,Maxine's Latkes,[],"['Grate the potatoes and onions by hand, using the large holes of a box grater. Place the grated potatoes and onions in a dish towel and wring out the excess liquid. Set aside. In a large bowl, combine the eggs, bread crumbs, salt, baking powder, and pepper. Stir in the potatoes and onions and mix well. Heat schmaltz and/or vegetable oil in a large skillet over medium heat. Drop the mixture by spoonfuls into the pan. Flatten latkes slightly while cooking, and turn only once. Remove from the pan when latkes are crisp and golden. Serve hot with apple sauce or sour cream.']"
5542,Sweet Potato Soufflé,"['Makes 8 servings', '4 pounds sweet potatoes, pared and sliced', '1 1/2 cups sugar', '2 eggs', '1/2 cup raisins', 'Grated rind and juice of 1 lemon', '1/2 teaspoon cinnamon', '1/2 teaspoon nutmeg', '1/2 cup evaporated milk', '1/2 cup chopped pecans', '1/2 cup butter or margarine, melted', '1/2 cup shredded coconut', 'Miniature marshmallows']",['Place the potatoes in a pot and add enough salted water to cover. Cook until tender. Drain. Preheat the oven to 350°F. Mash and whip the potatoes. Add the remaining ingredients (except marshmallows) and mix well. Pour into a greased casserole dish. Bake for 30 minutes. Remove from the oven and cover with marshmallows. Return to the oven and continue cooking until brown.']
5543,Spiced Pork with Celery Root Purée and Lentils,"['Makes 6 servings', 'Celery Root Puree', '2 pounds celery root (celeriac), peeled, cut into 2-inch cubes', '5 cups whole milk', '2 tablespoons (1/4 stick) butter', '1 teaspoon fresh lemon juice', 'Ground white pepper', 'Lentils', '3 bacon slices, chopped', '1/4 cup 1/8-inch cubes peeled carrots', '1/4 cup chopped shallots', '1/4 teaspoon minced fresh rosemary', '1 1/2 cups dried lentils', '3 cups water', '1 teaspoon butter', 'Pork', '1/2 cup honey', '6 tablespoons red wine vinegar', '1 tablespoon curry powder', '1 1/2 teaspoons cayenne pepper', '2 1/2 pounds pork tenderloins', '1 tablespoon olive oil', '3/4 cup low-salt chicken broth', '1 tablespoon cold butter']","['For celery root puree:', 'Step 1', 'Bring celery root and milk to boil in heavy large saucepan over high heat. Reduce heat and simmer uncovered until celery root is very tender, about 20 minutes. Using slotted spoon, transfer celery root to processor. Add 1/2 cup hot milk. Puree until very smooth. Blend in butter and lemon juice. Season with salt and white pepper. (Can be made 1 day ahead. Cover and refrigerate.)', 'For lentils:', 'Step 2', 'Sauté bacon in medium saucepan over medium-high heat until crisp, about 3 minutes. Add carrots, shallots, and rosemary; sauté until shallots begin to soften, about 1 minute. Add lentils and 3 cups water; bring to boil. Reduce heat and simmer uncovered until lentils are tender and liquid has nearly evaporated, about 35 minutes. Stir in butter. Season with salt and pepper. (Can be made 1 day ahead. Cover and chill.)', 'For pork:', 'Step 3', 'Preheat oven to 400°F. Whisk first 4 ingredients in bowl. Sprinkle pork with salt and pepper. Heat oil in large ovenproof skillet over medium heat. Add pork; sauté until brown on all sides, about 6 minutes total. Brush pork with honey mixture. Transfer skillet to oven; roast pork 10 minutes. Turn pork over and brush with honey mixture. Roast until thermometer inserted into center of pork registers 145°F, about 10 minutes longer. Transfer pork to work surface; tent with foil (temperature will increase 5 degrees).', 'Step 4', 'Add broth and remaining honey mixture to same skillet. Boil over high heat until sauce is reduced to 3/4 cup, about 5 minutes. Strain sauce into small bowl. Return sauce to skillet. Whisk in butter. Season with salt and pepper.', 'Step 5', 'Rewarm celery root puree and lentils. Cut pork crosswise into 1/2-inch-thick slices. Place 1/2 cup celery root puree in center of each of 6 plates. Using back of spoon, make indentation in puree. Spoon 1/2 cup lentils into indentation on each plate. Arrange pork slices atop lentils and drizzle with sauce.']"
5544,Spaghetti with Creamy Sun-Dried Tomato Sauce,"['Makes 4 to 6 main-course servings', '5 slices bacon (1/4 lb), finely chopped', '1 medium onion, finely chopped', '1 large garlic clove, finely chopped', '1/4 teaspoon salt', '1/4 teaspoon black pepper', '2/3 cup heavy cream', '1/2 cup drained oil-packed sun-dried tomatoes, finely chopped', '1 lb spaghetti', '1 oz finely grated parmesan (1/2 cup)']","['Step 1', 'Cook bacon in a 12-inch heavy skillet over moderately low heat, stirring occasionally, until browned and crisp, 6 to 10 minutes. Transfer bacon with a slotted spoon to paper towels to drain. Pour off all but 2 tablespoons fat from skillet. Add onion, garlic, salt, and pepper to skillet and cook, stirring occasionally, until onion is softened and lightly browned, about 8 minutes. Add cream, tomatoes, and bacon and simmer until cream is slightly thickened, 2 to 3 minutes. Remove from heat.', 'Step 2', 'Cook pasta in a 6- to 8-quart pot of boiling salted water until al dente. Reserve 1 cup cooking water, then drain pasta in a colander. Add pasta and cheese to sauce and toss to coat pasta, adding enough reserved cooking water to thin sauce as desired.']"
5545,Toblerone Dark Chocolate Honey-Almond Fondue,"['Serves 4 to 6', '6 tablespoons whipping cream', '3 tablespoons honey', '2 3.52-ounce bars Toblerone bittersweet chocolate or 7 ounces semisweet chocolate, chopped', '1 tablespoon kirsch (clear cherry brandy)', '1/4 teaspoon almond extract', 'Assorted fresh fruit (such as whole strawberries, 1-inch-thick slices peeled banana, peeled pear wedges and orange segments)']",['Bring cream and honey to simmer in heavy medium saucepan. Add chocolate; whisk until melted. Remove from heat. Whisk in kirsch and extract. Pour fondue into bowl; place on platter. Surround with fruit. Serve with skewers.']
5546,Noodle Kugel,"['Makes 8 servings', '1/2 lb. wide egg noodles', '1 lb. creamed or whipped cottage cheese', '1 cup sour cream', '1/4 lb. unsalted butter, melted', '1/2 cup sugar', '2 eggs, beaten', '3/4 cup golden raisins', '2 medium Granny Smith apples, peeled and sliced thin', 'pinch of salt', 'pinch of cinnamon', '1 tsp. vanilla extract', 'butter for greasing baking pan', 'sour cream and fresh berries as an accompaniment, if desired', '']","['Preheat the oven to 350°F. Boil the noodles until al dente, and drain. In a large mixing bowl, combine drained noodles and remaining ingredients (through and including vanilla extract) and toss well. Transfer the mixture to a buttered 13 x 9 x 2-inch baking dish, and bake 40 minutes, uncovered. Cover with foil and bake an additional 20 minutes, or until cooked through. Remove from oven and let cool before cutting into squares. Serve warm or at room temperature with sour cream and/or fresh berries on the side, if desired.']"
